cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,lossSorted
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,3,3,3,2,1,1,1,2,2,2,3,4,9,9,1,19,6,1,3,2,0.520698,0.422197,0.54977,0.452887,0.499798,0.314683,0.370419,0.58354,0.46226,0.38016,0.341813,0.352251,0.339244,0.211404,2700.24
1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,5,6,1,2,7,3,2,3,4,3,9,2,7,6,2,3,10,0.50911,0.299102,0.54977,0.432728,0.508483,0.304628,0.342778,0.58354,0.46226,0.38016,0.625936,0.612906,0.339244,0.237495,2708.49
2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,9,4,1,1,7,1,1,2,2,3,10,2,40,26,1,1,16,0.436958,0.299102,0.230975,0.753703,0.281143,0.59333,0.486708,0.43518,0.5042,0.55533,0.396226,0.387819,0.689974,0.543513,2725.36
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,3,2,4,6,1,5,3,1,3,4,3,5,10,2,11,18,1,3,11,0.344779,0.620805,0.484196,0.83884,0.491114,0.302142,0.28349,0.57187,0.32865,0.24355,0.269248,0.26476,0.274217,0.472815,2740.42
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,4,6,1,3,7,2,5,1,2,2,10,2,1,26,1,1,15,0.649393,0.681761,0.745801,0.782772,0.568839,0.818755,0.749369,0.51853,0.64296,0.80569,0.765962,0.753252,0.78245,0.73258,2748.42
1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,1,3,3,1,1,2,3,2,1,1,3,1,1,4,5,4,6,2,1,6,2,3,5,7,2,5,2,8,2,1,1,9,0.538034,0.15999,0.54977,0.383428,0.732367,0.516518,0.427817,0.61229,0.54609,0.54433,0.430255,0.481306,0.6426,0.361535,2761.59
2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,3,1,1,3,2,1,4,6,1,1,5,2,1,1,2,2,46,2,17,2,2,1,7,0.472892,0.422197,0.356819,0.309621,0.850206,0.599275,0.543106,0.48864,0.45391,0.56627,0.625936,0.612906,0.678452,0.358009,2767.09
1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,1,1,1,1,4,4,1,1,8,4,1,1,14,6,7,7,1,2,16,2,27,5,1,8,89,0.960283,0.15999,0.041833,0.54456,0.491114,0.937606,0.592357,0.47669,0.97621,0.8351,0.511698,0.576121,0.919827,0.202951,2770.84
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,3,1,1,1,2,1,3,3,4,2,4,1,7,4,1,3,4,0.54667,0.681761,0.634224,0.373816,0.302678,0.364464,0.401162,0.26847,0.46226,0.50556,0.366788,0.359249,0.345247,0.237542,2779.17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,6,1,1,1,5,2,1,2,2,2,11,3,10,20,1,4,72,0.51056,0.245921,0.419161,0.730249,0.281143,0.671825,0.583989,0.87172,0.521,0.61459,0.711942,0.698722,0.768525,0.801493,2779.19
1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,4,1,1,1,3,1,1,2,2,2,1,3,1,2,4,2,1,4,4,4,2,4,2,7,5,2,2,11,1,22,9,1,4,32,0.861574,0.555782,0.336963,0.761209,0.281143,0.903736,0.74207,0.24564,0.81945,0.80914,0.843548,0.832658,0.864518,0.675976,2786.06
2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,1,5,6,1,1,7,1,3,1,2,2,11,2,1,9,2,1,16,0.470002,0.488789,0.230975,0.652072,0.372405,0.487419,0.408773,0.93736,0.5105,0.43373,0.396226,0.387819,0.633362,0.725056,2791.61
2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,3,6,1,6,7,2,1,5,2,2,11,2,7,28,4,4,15,0.590735,0.555782,0.54977,0.236924,0.281143,0.600404,0.471658,0.43518,0.5084,0.47779,0.651133,0.637935,0.689974,0.235913,2798.91
2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,2,1,3,1,1,1,1,1,5,6,1,5,1,6,5,7,1,2,4,2,38,9,1,1,47,0.8464,0.681761,0.120071,0.493605,0.281143,0.81893,0.479806,0.96024,0.86299,0.8351,0.434083,0.424625,0.810511,0.644552,2805.38
1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,2,3,4,13,6,1,1,2,2,6,7,6,2,6,2,21,23,2,6,60,0.304143,0.488789,0.54977,0.383428,0.372405,0.258777,0.325021,0.50658,0.33611,0.3148,0.284869,0.301921,0.333292,0.560138,2813.2
1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,5,6,1,2,4,2,7,7,1,2,6,2,1,5,4,1,29,0.870976,0.555782,0.26357,0.802892,0.635304,0.84974,0.608811,0.80058,0.90264,0.80218,0.644013,0.785706,0.804291,0.716487,2820.46
1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,2,2,1,3,3,1,4,4,5,4,8,1,1,7,2,1,5,7,2,21,2,4,2,1,9,21,0.629339,0.422197,0.54977,0.554673,0.82168,0.62026,0.450226,0.61229,0.64873,0.74396,0.569745,0.55738,0.689974,0.599633,2840.74
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,3,2,1,4,6,1,3,6,2,3,1,2,2,30,2,16,2,1,1,9,0.40726,0.245921,0.61366,0.383428,0.805895,0.503587,0.487817,0.70342,0.39447,0.46119,0.430255,0.519456,0.617748,0.743365,2845.49
1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,3,3,4,1,1,2,6,1,1,9,4,3,6,2,31,35,1,7,17,0.597726,0.358319,0.201309,0.83324,0.651246,0.385407,0.370649,0.53642,0.427,0.52221,0.291268,0.286079,0.287682,0.495781,2847.73
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,2,1,2,1,1,3,2,1,1,6,1,4,7,4,3,2,2,2,21,2,41,2,1,1,10,0.464228,0.620805,0.692825,0.564742,0.281143,0.5805,0.541881,0.6984,0.45391,0.64056,0.711942,0.698722,0.701266,0.688406,2851.03
1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,4,11,1,3,1,1,1,7,1,1,6,2,9,5,1,4,30,0.883459,0.15999,0.129646,0.614134,0.473767,0.744234,0.456586,0.46477,0.90483,0.82249,0.415029,0.481306,0.842905,0.300044,2854.55
2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,2,2,1,2,3,2,4,4,5,4,6,1,2,7,6,1,5,7,2,6,2,1,13,2,9,135,0.66248,0.620805,0.215772,0.534409,0.348388,0.677761,0.424244,0.32317,0.68419,0.72223,0.359572,0.352251,0.689974,0.715649,2864.37
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,12,6,1,2,2,1,2,2,2,2,10,2,10,4,1,1,4,0.32033,0.620805,0.527991,0.373816,0.302678,0.408772,0.380254,0.32843,0.32128,0.44467,0.327915,0.32157,0.605077,0.798165,2865.68
2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,11,6,1,1,2,1,1,1,2,2,4,4,32,9,1,9,4,0.455585,0.737068,0.673861,0.796346,0.372405,0.566116,0.466766,0.93875,0.5105,0.49444,0.385085,0.377003,0.611431,0.216828,2866.05
2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,6,1,1,4,2,1,7,1,2,10,1,10,20,1,1,24,0.893232,0.127059,0.187583,0.696873,0.281143,0.746466,0.524784,0.74629,0.93383,0.7877,0.711942,0.698722,0.81255,0.82069,2885.83
1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,3,3,3,6,1,1,3,1,4,4,4,24,5,1,6,2,3,3,5,0.273204,0.199504,0.527991,0.473202,0.758711,0.183243,0.262498,0.24564,0.22089,0.2123,0.204687,0.202213,0.246011,0.384734,2888.6
1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,4,1,1,1,3,1,4,4,5,8,6,1,1,5,1,1,5,7,2,18,2,12,13,5,10,19,0.636078,0.422197,0.280933,0.50382,0.413817,0.629631,0.484119,0.32317,0.64873,0.79139,0.4922,0.500382,0.687115,0.347385,2890.6
1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,3,3,1,1,2,1,1,1,2,3,1,4,4,5,2,9,1,1,7,2,5,5,7,2,14,2,17,4,1,9,10,0.642763,0.488789,0.54977,0.327354,0.811271,0.688705,0.490407,0.33906,0.62542,0.73106,0.622276,0.609277,0.687115,0.357599,2899.02
1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,3,3,3,4,6,1,2,2,1,3,3,4,2,3,1,1,3,8,3,4,0.471447,0.488789,0.506105,0.189137,0.288217,0.370753,0.33627,0.24564,0.40455,0.47225,0.314313,0.308395,0.342239,0.725121,2916.41
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,2,1,1,1,1,2,2,1,12,6,1,9,3,1,6,2,2,2,16,2,7,4,1,4,41,0.316554,0.15999,0.61366,0.29243,0.310061,0.355523,0.32904,0.31796,0.32311,0.30529,0.263154,0.258859,0.598688,0.241061,2926.25
1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,12,6,1,3,7,4,5,1,9,2,11,1,7,10,3,10,48,0.51056,0.737068,0.762059,0.275813,0.430765,0.730341,0.83942,0.30768,0.42289,0.7877,0.797841,0.785706,0.669664,0.231678,2926.32
2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,5,1,1,7,1,3,1,2,2,11,2,29,9,1,1,16,0.470002,0.488789,0.230975,0.652072,0.372405,0.521509,0.451081,0.93875,0.5105,0.43373,0.396226,0.387819,0.633362,0.486558,2929.98
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,2,2,2,1,3,3,3,11,6,1,5,7,2,3,3,4,2,10,2,7,8,1,3,10,0.462786,0.358319,0.280933,0.869299,0.405415,0.34935,0.33627,0.39455,0.38249,0.35434,0.453334,0.443374,0.327393,0.227862,2936.25
1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,2,3,1,1,2,1,1,1,1,1,1,2,1,2,1,1,3,3,6,2,1,3,5,4,1,9,4,2,10,2,10,18,1,2,180,0.606064,0.422197,0.506105,0.849584,0.643315,0.433999,0.437071,0.46477,0.46853,0.56627,0.678924,0.665644,0.282249,0.808286,2943.66
1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,13,6,1,1,3,6,6,8,2,2,16,2,6,12,2,1,26,0.243238,0.620805,0.54977,0.195483,0.281143,0.364464,0.342355,0.24564,0.32865,0.40666,0.24541,0.241676,0.624025,0.398563,2949.6
1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,3,4,2,4,1,2,2,1,3,4,5,2,4,2,7,22,1,6,61,0.421331,0.199504,0.54977,0.259793,0.281143,0.399991,0.613736,0.36636,0.427,0.41204,0.334828,0.328268,0.363547,0.235504,2950.25
1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,10,4,1,3,10,4,1,5,1,2,10,2,2,9,1,9,23,0.671496,0.299102,0.280933,0.713852,0.281143,0.626335,0.326235,0.75525,0.64296,0.7877,0.711942,0.714544,0.751507,0.314651,2951.66
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,4,2,3,2,1,2,2,1,1,1,1,1,2,2,2,1,5,3,3,6,6,1,2,9,1,4,7,4,2,14,2,1,35,1,10,25,0.268622,0.785784,0.65431,0.775744,0.422268,0.210348,0.248365,0.73713,0.23569,0.21604,0.192281,0.190178,0.342239,0.725612,2951.98
2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,2,2,1,2,2,1,3,3,3,4,6,1,2,6,2,5,4,5,2,4,2,19,7,1,7,9,0.331798,0.785784,0.692825,0.284048,0.413817,0.471277,0.74974,0.7133,0.43111,0.43919,0.569745,0.55738,0.282249,0.233142,2955.54
1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,3,2,1,2,1,1,3,2,1,8,2,1,1,5,2,1,6,2,2,13,2,18,6,8,5,7,0.330514,0.681761,0.440642,0.473202,0.281143,0.684149,0.491517,0.61795,0.38249,0.51111,0.682315,0.669033,0.756454,0.794832,2960.12
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,3,3,1,2,1,1,1,1,1,1,2,2,2,1,3,3,3,5,6,1,3,3,2,1,4,5,2,13,2,7,17,1,3,33,0.355333,0.555782,0.944251,0.412789,0.397069,0.454904,0.643338,0.56011,0.34365,0.34928,0.453334,0.443374,0.290422,0.230986,2960.83
1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,3,3,4,4,1,3,3,1,6,7,4,2,10,2,11,2,1,6,5,0.330514,0.681761,0.61366,0.473202,0.908217,0.240069,0.279895,0.24564,0.30859,0.32446,0.223038,0.220003,0.333292,0.47216,2976.76
1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,3,3,2,10,1,2,3,2,6,4,4,3,10,2,6,8,1,6,11,0.354006,0.737068,0.54977,0.83324,0.405415,0.252511,0.300318,0.59512,0.32496,0.26029,0.291268,0.286079,0.315758,0.381231,2999.02
